"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","주 출입구 접근로 설치여부","장애인 전용 주차구역 지정여부","주 출입구 높이차이 제거여부","출입구(문) 설치유무","복도","계단/승강기/경사로/휠체어리프트 유무","장애인용 대변기 설치여부","장애인용 소변기 설치여부","점자블록 설치여부","유도 및 안내설비 설치여부","경보 및 피난설비 설치여부"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000283","봉황중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000284","사곡중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","미설치","적정설치","적정설치","적정설치","적정설치","미설치"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000286","우성중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","미설치","적정설치","적정설치","적정설치","적정설치","적정설치"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000287","유구중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000288","이인중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","미설치","미설치","적정설치","단순설치","미설치","미설치","미설치"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000290","정안중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","미설치"
"충청남도교육청","충청남도공주교육지원청","충청남도 공주시","S120000291","탄천중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000367","금산동중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000368","금산여자중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","미설치","적정설치","적정설치","적정설치"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000369","금산중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000371","복수중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","미설치","미설치","적정설치","적정설치","적정설치","적정설치","적정설치"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000372","부리중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","단순설치","단순설치","적정설치","적정설치","단순설치","단순설치","단순설치"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000373","제원중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","미설치","단순설치","적정설치","단순설치","적정설치","적정설치"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000374","진산중학교","03","공립","N","","적정설치","적정설치","단순설치","적정설치","단순설치","미설치","적정설치","적정설치","단순설치","단순설치","단순설치"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000375","추부중학교","03","공립","N","","단순설치","적정설치","단순설치","단순설치","단순설치","단순설치","단순설치","단순설치","단순설치","단순설치","단순설치"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000420","가야곡중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","단순설치"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000421","강경여자중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","미설치","미설치","적정설치","적정설치","적정설치","적정설치","미설치"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000422","강경중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","단순설치","적정설치","적정설치","적정설치","적정설치","적정설치"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000423","건양대학교병설건양중학교","03","사립","N","","단순설치","단순설치","단순설치","단순설치","적정설치","미설치","적정설치","적정설치","단순설치","적정설치","단순설치"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000424","광석중학교","03","공립","N","","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치","적정설치"
